Date,NVDA(t-1),NVDA(t)
2016-08-16,1.5462679862976074,1.5369386672973633
2016-08-17,1.5369386672973633,1.5013383626937866
2016-08-18,1.5013383626937866,1.5246626138687134
2016-08-19,1.5246626138687134,1.5285907983779907
2016-08-22,1.5285907983779907,1.5349745750427246
2016-08-23,1.5349745750427246,1.5473960638046265
2016-08-24,1.5473960638046265,1.5235366821289062
2016-08-25,1.5235366821289062,1.513452172279358
2016-08-26,1.513452172279358,1.5257508754730225
2016-08-29,1.5257508754730225,1.5247668027877808
2016-08-30,1.5247668027877808,1.5159114599227903
2016-08-31,1.5159114599227903,1.5087788105010986
2016-09-01,1.5087788105010986,1.5532993078231812
2016-09-02,1.5532993078231812,1.5380487442016602
2016-09-06,1.5380487442016602,1.5525610446929932
2016-09-07,1.5525610446929932,1.5296858549118042
2016-09-08,1.5296858549118042,1.5407546758651731
2016-09-09,1.5407546758651731,1.4640119075775146
2016-09-12,1.4640119075775146,1.4942660331726074
2016-09-13,1.4942660331726074,1.4726210832595823
2016-09-14,1.4726210832595823,1.4856573343276978
2016-09-15,1.4856573343276978,1.5419844388961792
2016-09-16,1.5419844388961792,1.545674443244934
2016-09-19,1.545674443244934,1.566089391708374
2016-09-20,1.566089391708374,1.551823377609253
2016-09-21,1.551823377609253,1.5953601598739624
2016-09-22,1.5953601598739624,1.599295735359192
2016-09-23,1.599295735359192,1.5975736379623413
2016-09-26,1.5975736379623413,1.5825693607330322
2016-09-27,1.5825693607330322,1.6366829872131348
2016-09-28,1.6366829872131348,1.642586350440979
2016-09-29,1.642586350440979,1.6578360795974731
2016-09-30,1.6578360795974731,1.6853852272033691
2016-10-03,1.6853852272033691,1.6836628913879397
2016-10-04,1.6836628913879397,1.6799734830856323
2016-10-05,1.6799734830856323,1.6782519817352295
2016-10-06,1.6782519817352295,1.656360745429993
2016-10-07,1.656360745429993,1.6443079710006714
2016-10-10,1.6443079710006714,1.6504573822021484
2016-10-11,1.6504573822021484,1.6265980005264282
2016-10-12,1.6265980005264282,1.6339776515960691
2016-10-13,1.6339776515960691,1.607412338256836
2016-10-14,1.607412338256836,1.6231541633605957
2016-10-17,1.6231541633605957,1.6138077974319458
2016-10-18,1.6138077974319458,1.6384047269821167
2016-10-19,1.6384047269821167,1.6349612474441528
2016-10-20,1.6349612474441528,1.6659530401229858
2016-10-21,1.6659530401229858,1.661279797554016
2016-10-24,1.661279797554016,1.7392524480819702
2016-10-25,1.7392524480819702,1.767784595489502
2016-10-26,1.767784595489502,1.7749180793762207
2016-10-27,1.7749180793762207,1.7385141849517822
2016-10-28,1.7385141849517822,1.735563039779663
2016-10-31,1.735563039779663,1.7503207921981812
2016-11-01,1.7503207921981812,1.698421597480774
2016-11-02,1.698421597480774,1.6912883520126345
2016-11-03,1.6912883520126345,1.671610713005066
2016-11-04,1.671610713005066,1.662017822265625
2016-11-07,1.662017822265625,1.7530266046524048
2016-11-08,1.7530266046524048,1.7503207921981812
2016-11-09,1.7503207921981812,1.7208045721054075
2016-11-10,1.7208045721054075,1.6669373512268066
2016-11-11,1.6669373512268066,2.1637961864471436
2016-11-14,2.1637961864471436,2.05729079246521
2016-11-15,2.05729079246521,2.120013952255249
2016-11-16,2.120013952255249,2.2538208961486816
2016-11-17,2.2538208961486816,2.272514820098877
2016-11-18,2.272514820098877,2.296373128890991
2016-11-21,2.296373128890991,2.287027359008789
2016-11-22,2.287027359008789,2.3035075664520264
2016-11-23,2.3035075664520264,2.3148386478424072
2016-11-25,2.3148386478424072,2.31951904296875
2016-11-28,2.31951904296875,2.318287134170532
2016-11-29,2.318287134170532,2.2971014976501465
2016-11-30,2.2971014976501465,2.2712368965148926
2016-12-01,2.2712368965148926,2.158905506134033
2016-12-02,2.158905506134033,2.1788594722747803
2016-12-05,2.1788594722747803,2.2633533477783203
2016-12-06,2.2633533477783203,2.300550937652588
2016-12-07,2.300550937652588,2.3419361114501953
2016-12-08,2.3419361114501953,2.302767515182495
2016-12-09,2.302767515182495,2.2618753910064697
2016-12-12,2.2618753910064697,2.206942081451416
2016-12-13,2.206942081451416,2.245863199234009
2016-12-14,2.245863199234009,2.3759307861328125
2016-12-15,2.3759307861328125,2.431603193283081
2016-12-16,2.431603193283081,2.473480701446533
2016-12-19,2.473480701446533,2.503533363342285
2016-12-20,2.503533363342285,2.5907373428344727
2016-12-21,2.5907373428344727,2.606994867324829
2016-12-22,2.606994867324829,2.638527154922486
2016-12-23,2.638527154922486,2.704298496246338
2016-12-27,2.704298496246338,2.8900375366210938
2016-12-28,2.8900375366210938,2.691242933273315
2016-12-29,2.691242933273315,2.7449450492858887
2016-12-30,2.7449450492858887,2.6294116973876953
2017-01-03,2.6294116973876953,2.512895107269287
2017-01-04,2.512895107269287,2.5715231895446777
2017-01-05,2.5715231895446777,2.5062432289123535
2017-01-06,2.5062432289123535,2.539745330810547
2017-01-09,2.539745330810547,2.642714500427246
2017-01-10,2.642714500427246,2.622760057449341
2017-01-11,2.622760057449341,2.590490341186523
2017-01-12,2.590490341186523,2.5481209754943848
2017-01-13,2.5481209754943848,2.5478756427764893
2017-01-17,2.5478756427764893,2.4907243251800537
2017-01-18,2.4907243251800537,2.5360493659973145
2017-01-19,2.5360493659973145,2.590490341186523
2017-01-20,2.590490341186523,2.562162160873413
2017-01-23,2.562162160873413,2.588765859603882
2017-01-24,2.588765859603882,2.643946886062622
2017-01-25,2.643946886062622,2.655277967453003
2017-01-26,2.655277967453003,2.701096534729004
2017-01-27,2.701096534729004,2.7533202171325684
2017-01-30,2.7533202171325684,2.7102110385894775
2017-01-31,2.7102110385894775,2.689518451690674
2017-02-01,2.689518451690674,2.8070223331451416
2017-02-02,2.8070223331451416,2.842494487762451
2017-02-03,2.842494487762451,2.8176145553588867
2017-02-06,2.8176145553588867,2.8897910118103027
2017-02-07,2.8897910118103027,2.934625148773194
2017-02-08,2.934625148773194,2.9218156337738037
2017-02-09,2.9218156337738037,2.866881847381592
2017-02-10,2.866881847381592,2.7988929748535156
2017-02-13,2.7988929748535156,2.669811725616455
2017-02-14,2.669811725616455,2.6796658039093018
2017-02-15,2.6796658039093018,2.685084581375122
2017-02-16,2.685084581375122,2.641975164413452
2017-02-17,2.641975164413452,2.6414833068847656
2017-02-21,2.6414833068847656,2.736076831817627
2017-02-22,2.736076831817627,2.7318828105926514
2017-02-23,2.7318828105926514,2.4785752296447754
2017-02-24,2.4785752296447754,2.502500295639038
2017-02-27,2.502500295639038,2.575261354446411
2017-02-28,2.575261354446411,2.5029945373535156
2017-03-01,2.5029945373535156,2.535304307937622
2017-03-02,2.535304307937622,2.4418246746063232
2017-03-03,2.4418246746063232,2.4277658462524414
2017-03-06,2.4277658462524414,2.409019947052002
2017-03-07,2.409019947052002,2.4354114532470703
2017-03-08,2.4354114532470703,2.430971384048462
2017-03-09,2.430971384048462,2.4304795265197754
2017-03-10,2.4304795265197754,2.444784164428711
2017-03-13,2.444784164428711,2.5121190547943115
2017-03-14,2.5121190547943115,2.510392904281616
2017-03-15,2.510392904281616,2.5293843746185303
2017-03-16,2.5293843746185303,2.560462474822998
2017-03-17,2.560462474822998,2.6162054538726807
2017-03-20,2.6162054538726807,2.6995718479156494
2017-03-21,2.6995718479156494,2.6122591495513916
2017-03-22,2.6122591495513916,2.6655359268188477
2017-03-23,2.6655359268188477,2.6413629055023193
2017-03-24,2.6413629055023193,2.650735378265381
2017-03-27,2.650735378265381,2.6699740886688232
2017-03-28,2.6699740886688232,2.6561620235443115
2017-03-29,2.6561620235443115,2.6475300788879395
2017-03-30,2.6475300788879395,2.6983389854431152
2017-03-31,2.6983389854431152,2.686746597290039
2017-04-03,2.686746597290039,2.6731810569763184
2017-04-04,2.6731810569763184,2.485728025436402
2017-04-05,2.485728025436402,2.4672293663024902
