Date,gemini_predicted_price
2015-08-03,0.485
2015-08-04,0.49
2015-08-05,0.5
2015-08-06,0.5
2015-08-07,0.5
2015-08-10,0.54
2015-08-11,0.55
2015-08-12,0.57
2015-08-13,0.6
2015-08-14,0.59
2015-08-17,0.6
2015-08-18,0.58
2015-08-19,0.57
2015-08-20,0.56
2015-08-21,0.55
2015-08-24,0.52
2015-08-25,0.5
2015-08-26,0.5
2015-08-27,0.51
2015-08-28,0.52
2015-08-31,0.55
2015-09-01,0.55
2015-09-02,0.55
2015-09-03,0.56
2015-09-04,0.55
2015-09-08,0.53
2015-09-09,0.54
2015-09-10,0.53
2015-09-11,0.55
2015-09-14,0.56
2015-09-15,0.56
2015-09-16,0.56
2015-09-17,0.56
2015-09-18,0.57
2015-09-21,0.57
2015-09-22,0.58
2015-09-23,0.565
2015-09-24,0.57
2015-09-25,0.57
2015-09-28,0.58
2015-09-29,0.57
2015-09-30,0.57
2015-10-01,0.61
2015-10-02,0.6
2015-10-05,0.61
2015-10-06,0.61
2015-10-07,0.62
2015-10-08,0.63
2015-10-09,0.63
2015-10-12,0.65
2015-10-13,0.65
2015-10-14,0.65
2015-10-15,0.66
2015-10-16,0.67
2015-10-19,0.68
2015-10-20,0.68
2015-10-21,0.69
2015-10-22,0.69
2015-10-23,0.7
2015-10-26,0.7
2015-10-27,0.69
2015-10-28,0.7
2015-10-29,0.7
2015-10-30,0.71
2015-11-02,0.7
2015-11-03,0.7
2015-11-04,0.7
2015-11-05,0.68
2015-11-06,0.68
2015-11-09,0.74
2015-11-10,0.78
2015-11-11,0.76
2015-11-12,0.78
2015-11-13,0.77
2015-11-16,0.76
2015-11-17,0.73
2015-11-18,0.73
2015-11-19,0.75
2015-11-20,0.76
2015-11-23,0.76
2015-11-24,0.77
2015-11-25,0.77
2015-11-27,0.77
2015-11-30,0.77
2015-12-01,0.78
2015-12-02,0.79
2015-12-03,0.8
2015-12-04,0.8
2015-12-07,0.83
2015-12-08,0.81
2015-12-09,0.82
2015-12-10,0.81
2015-12-11,0.82
2015-12-14,0.81
2015-12-15,0.79
2015-12-16,0.805
2015-12-17,0.8
2015-12-18,0.8
2015-12-21,0.79
2015-12-22,0.81
2015-12-23,0.81
2015-12-24,0.8
2015-12-28,0.81
2015-12-29,0.81
2015-12-30,0.82
2015-12-31,0.82
2016-01-04,0.815
2016-01-05,0.805
2016-01-06,0.8
2016-01-07,0.78
2016-01-08,0.76
2016-01-11,0.75
2016-01-12,0.73
2016-01-13,0.73
2016-01-14,0.71
2016-01-15,0.71
2016-01-19,0.69
2016-01-20,0.68
2016-01-21,0.67
2016-01-22,0.67
2016-01-25,0.69
2016-01-26,0.69
2016-01-27,0.71
2016-01-28,0.7
2016-01-29,0.7
2016-02-01,0.71
2016-02-02,0.71
2016-02-03,0.705
2016-02-04,0.705
2016-02-05,0.7
2016-02-08,0.67
2016-02-09,0.65
2016-02-10,0.63
2016-02-11,0.63
2016-02-12,0.6
2016-02-16,0.61
2016-02-17,0.65
2016-02-18,0.67
2016-02-19,0.71
2016-02-22,0.72
2016-02-23,0.75
2016-02-24,0.76
2016-02-25,0.8
2016-02-26,0.8
2016-02-29,0.79
2016-03-01,0.78
2016-03-02,0.8
2016-03-03,0.8
2016-03-04,0.8
2016-03-07,0.8
2016-03-08,0.81
2016-03-09,0.8
2016-03-10,0.785
2016-03-11,0.77
2016-03-14,0.78
2016-03-15,0.79
2016-03-16,0.785
2016-03-17,0.8
2016-03-18,0.81
2016-03-21,0.83
2016-03-22,0.83
2016-03-23,0.83
2016-03-24,0.84
2016-03-28,0.84
2016-03-29,0.86
2016-03-30,0.86
2016-03-31,0.88
2016-04-01,0.9
2016-04-04,0.9
2016-04-05,0.9
2016-04-06,0.9
2016-04-07,0.89
2016-04-08,0.87
2016-04-11,0.88
2016-04-12,0.88
2016-04-13,0.88
2016-04-14,0.9
2016-04-15,0.9
2016-04-18,0.92
2016-04-19,0.92
2016-04-20,0.91
2016-04-21,0.91
2016-04-22,0.9
2016-04-25,0.88
2016-04-26,0.88
2016-04-27,0.88
2016-04-28,0.91
2016-04-29,0.89
2016-05-02,0.88
2016-05-03,0.88
2016-05-04,0.87
2016-05-05,0.86
2016-05-06,0.86
2016-05-09,0.86
2016-05-10,0.86
2016-05-11,0.87
2016-05-12,0.88
2016-05-13,0.88
2016-05-16,0.96
2016-05-17,0.99
2016-05-18,1.01
2016-05-19,1.03
2016-05-20,1.06
2016-05-23,1.11
2016-05-24,1.1
2016-05-25,1.1
2016-05-26,1.1
2016-05-27,1.11
2016-05-31,1.14
2016-06-01,1.13
2016-06-02,1.14
2016-06-03,1.15
2016-06-06,1.15
2016-06-07,1.15
2016-06-08,1.15
2016-06-09,1.14
2016-06-10,1.16
2016-06-13,1.14
2016-06-14,1.15
2016-06-15,1.16
2016-06-16,1.16
2016-06-17,1.17
2016-06-20,1.15
2016-06-21,1.17
2016-06-22,1.17
2016-06-23,1.165
2016-06-24,1.18
2016-06-27,1.15
2016-06-28,1.14
2016-06-29,1.13
2016-06-30,1.14
2016-07-01,1.15
2016-07-05,1.14
2016-07-06,1.16
2016-07-07,1.18
2016-07-08,1.2
2016-07-11,1.23
2016-07-12,1.25
2016-07-13,1.31
2016-07-14,1.31
2016-07-15,1.31
2016-07-18,1.3
2016-07-19,1.32
2016-07-20,1.31
2016-07-21,1.32
2016-07-22,1.32
2016-07-25,1.35
2016-07-26,1.36
2016-07-27,1.37
2016-07-28,1.38
2016-07-29,1.4
2016-08-01,1.42
2016-08-02,1.41
2016-08-03,1.4
2016-08-04,1.38
2016-08-05,1.4
2016-08-08,1.41
2016-08-09,1.43
2016-08-10,1.44
2016-08-11,1.46
2016-08-12,1.46
2016-08-15,1.51
2016-08-16,1.52
2016-08-17,1.54
2016-08-18,1.54
2016-08-19,1.54
2016-08-22,1.56
2016-08-23,1.52
2016-08-24,1.54
2016-08-25,1.52
2016-08-26,1.54
2016-08-29,1.54
2016-08-30,1.53
2016-08-31,1.51
2016-09-01,1.51
2016-09-02,1.54
2016-09-06,1.54
2016-09-07,1.55
2016-09-08,1.55
2016-09-09,1.55
2016-09-12,1.5
2016-09-13,1.5
2016-09-14,1.49
2016-09-15,1.48
2016-09-16,1.52
2016-09-19,1.53
2016-09-20,1.55
2016-09-21,1.56
2016-09-22,1.6
2016-09-23,1.61
2016-09-26,1.61
2016-09-27,1.61
2016-09-28,1.62
2016-09-29,1.63
2016-09-30,1.65
2016-10-03,1.7
2016-10-04,1.7
2016-10-05,1.7
2016-10-06,1.7
2016-10-07,1.69
2016-10-10,1.67
2016-10-11,1.67
2016-10-12,1.64
2016-10-13,1.64
2016-10-14,1.62
2016-10-17,1.62
2016-10-18,1.61
2016-10-19,1.63
2016-10-20,1.64
2016-10-21,1.66
2016-10-24,1.7
2016-10-25,1.71
2016-10-26,1.73
2016-10-27,1.76
2016-10-28,1.76
2016-10-31,1.8
2016-11-01,1.78
2016-11-02,1.72
2016-11-03,1.7
2016-11-04,1.69
2016-11-07,1.68
2016-11-08,1.72
2016-11-09,1.73
2016-11-10,1.73
2016-11-11,1.69
2016-11-14,2.2
2016-11-15,2.1
2016-11-16,2.21
2016-11-17,2.3
2016-11-18,2.2
2016-11-21,2.35
2016-11-22,2.32
2016-11-23,2.32
2016-11-25,2.33
2016-11-28,2.33
2016-11-29,2.33
2016-11-30,2.31
2016-12-01,2.29
2016-12-02,2.22
2016-12-05,2.2
2016-12-06,2.21
2016-12-07,2.25
2016-12-08,2.3
2016-12-09,2.31
2016-12-12,2.32
2016-12-13,2.3
2016-12-14,2.26
2016-12-15,2.34
2016-12-16,2.38
2016-12-19,2.45
2016-12-20,2.55
2016-12-21,2.62
2016-12-22,2.6
2016-12-23,2.62
2016-12-27,2.71
2016-12-28,2.92
2016-12-29,2.9
2016-12-30,2.8
2017-01-03,2.78
2017-01-04,2.66
2017-01-05,2.6
2017-01-06,2.55
2017-01-09,2.52
2017-01-10,2.57
2017-01-11,2.6
2017-01-12,2.61
2017-01-13,2.58
2017-01-17,2.62
2017-01-18,2.55
2017-01-19,2.52
2017-01-20,2.53
2017-01-23,2.54
2017-01-24,2.6
2017-01-25,2.61
2017-01-26,2.64
2017-01-27,2.7
2017-01-30,2.71
2017-01-31,2.77
2017-02-01,2.78
2017-02-02,2.79
2017-02-03,2.81
2017-02-06,2.85
2017-02-07,2.9
2017-02-08,2.9
2017-02-09,2.91
2017-02-10,2.9
2017-02-13,2.85
2017-02-14,2.76
2017-02-15,2.75
2017-02-16,2.69
2017-02-17,2.66
2017-02-21,2.65
2017-02-22,2.67
2017-02-23,2.72
2017-02-24,2.58
2017-02-27,2.58
2017-02-28,2.58
2017-03-01,2.55
2017-03-02,2.5
2017-03-03,2.48
2017-03-06,2.48
2017-03-07,2.44
2017-03-08,2.44
2017-03-09,2.41
2017-03-10,2.42
2017-03-13,2.44
2017-03-14,2.49
2017-03-15,2.5
2017-03-16,2.52
2017-03-17,2.55
2017-03-20,2.6
2017-03-21,2.68
2017-03-22,2.72
2017-03-23,2.7
2017-03-24,2.69
2017-03-27,2.7
2017-03-28,2.7
2017-03-29,2.65
2017-03-30,2.66
2017-03-31,2.68
2017-04-03,2.71
2017-04-04,2.68
2017-04-05,2.6
2017-04-06,2.58
2017-04-07,2.52
2017-04-10,2.5
2017-04-11,2.43
2017-04-12,2.43
2017-04-13,2.42
2017-04-17,2.39
2017-04-18,2.4
2017-04-19,2.41
2017-04-20,2.45
2017-04-21,2.48
2017-04-24,2.5
2017-04-25,2.51
2017-04-26,2.56
2017-04-27,2.56
2017-04-28,2.6
2017-05-01,2.6
2017-05-02,2.61
2017-05-03,2.61
2017-05-04,2.59
2017-05-05,2.59
2017-05-08,2.56
2017-05-09,2.57
2017-05-10,2.54
2017-05-11,2.95
2017-05-12,3.05
2017-05-15,3.05
2017-05-16,3.2
2017-05-17,3.25
2017-05-18,3.28
2017-05-19,3.3
2017-05-22,3.25
2017-05-23,3.38
2017-05-24,3.38
2017-05-25,3.4
2017-05-26,3.42
2017-05-30,3.46
2017-05-31,3.5
2017-06-01,3.55
2017-06-02,3.55
2017-06-05,3.6
2017-06-06,3.61
2017-06-07,3.62
2017-06-08,3.66
2017-06-09,3.8
2017-06-12,3.8
2017-06-13,3.8
2017-06-14,3.8
2017-06-15,3.8
2017-06-16,3.78
2017-06-19,3.7
2017-06-20,3.8
2017-06-21,3.83
2017-06-22,3.9
2017-06-23,3.91
2017-06-26,3.9
2017-06-27,3.9
2017-06-28,3.78
2017-06-29,3.75
2017-06-30,3.68
2017-07-03,3.62
2017-07-05,3.55
2017-07-06,3.53
2017-07-07,3.5
2017-07-10,3.55
2017-07-11,3.72
2017-07-12,3.8
2017-07-13,4.05
2017-07-14,4.05
2017-07-17,4.1
2017-07-18,4.05
2017-07-19,4.12
2017-07-20,4.12
2017-07-21,4.12
2017-07-24,4.17
2017-07-25,4.12
2017-07-26,4.13
2017-07-27,4.13
2017-07-28,4.06
2017-07-31,4.09
2017-08-01,4.03
2017-08-02,4.07
2017-08-03,4.07
2017-08-04,4.07
2017-08-07,4.11
2017-08-08,4.2
2017-08-09,4.2
2017-08-10,4.22
2017-08-11,4.2
2017-08-14,4.0
2017-08-15,4.15
2017-08-16,4.06
2017-08-17,4.08
2017-08-18,4.02
2017-08-21,4.05
2017-08-22,4.1
2017-08-23,4.02
2017-08-24,4.02
2017-08-25,4.07
2017-08-28,4.1
2017-08-29,4.12
2017-08-30,4.12
2017-08-31,4.1
2017-09-01,4.15
2017-09-05,4.2
2017-09-06,4.17
2017-09-07,4.16
2017-09-08,4.17
2017-09-11,4.08
2017-09-12,4.14
2017-09-13,4.14
2017-09-14,4.19
2017-09-15,4.19
2017-09-18,4.35
2017-09-19,4.7
2017-09-20,4.7
2017-09-21,4.6
2017-09-22,4.6
2017-09-25,4.6
2017-09-26,4.35
2017-09-27,4.32
2017-09-28,4.3
2017-09-29,4.3
2017-10-02,4.35
2017-10-03,4.39
2017-10-04,4.41
2017-10-05,4.46
2017-10-06,4.48
2017-10-09,4.5
2017-10-10,4.55
2017-10-11,4.6
2017-10-12,4.7
2017-10-13,4.7
2017-10-16,4.8
2017-10-17,4.92
2017-10-18,4.87
2017-10-19,4.91
2017-10-20,4.9
2017-10-23,4.91
2017-10-24,4.9
2017-10-25,4.9
2017-10-26,4.82
2017-10-27,4.87
2017-10-30,5.01
2017-10-31,5.0
2017-11-01,5.08
2017-11-02,5.1
2017-11-03,5.1
2017-11-06,5.13
2017-11-07,5.17
2017-11-08,5.2
2017-11-09,5.2
2017-11-10,5.18
2017-11-13,5.28
2017-11-14,5.3
2017-11-15,5.3
2017-11-16,5.25
2017-11-17,5.3
2017-11-20,5.28
2017-11-21,5.23
2017-11-22,5.31
2017-11-24,5.27
2017-11-27,5.32
2017-11-28,5.34
2017-11-29,5.29
2017-11-30,5.08
2017-12-01,5.05
2017-12-04,4.98
2017-12-05,4.78
2017-12-06,4.7
2017-12-07,4.68
2017-12-08,4.68
2017-12-11,4.65
2017-12-12,4.71
2017-12-13,4.77
2017-12-14,4.68
2017-12-15,4.68
2017-12-18,4.68
2017-12-19,4.8
2017-12-20,4.82
2017-12-21,4.85
2017-12-22,4.9
2017-12-26,4.92
2017-12-27,4.87
2017-12-28,4.85
2017-12-29,4.87
2018-01-02,4.83
2018-01-03,4.9
2018-01-04,5.2
2018-01-05,5.15
2018-01-08,5.1
2018-01-09,5.35
2018-01-10,5.4
2018-01-11,5.38
2018-01-12,5.45
2018-01-16,5.45
2018-01-17,5.55
2018-01-18,5.54
2018-01-19,5.55
2018-01-22,5.71
2018-01-23,5.7
2018-01-24,5.9
2018-01-25,5.82
2018-01-26,5.88
2018-01-29,6.0
2018-01-30,6.05
2018-01-31,6.05
2018-02-01,6.12
2018-02-02,6.12
2018-02-05,5.9
2018-02-06,5.68
2018-02-07,5.65
2018-02-08,5.6
2018-02-09,5.45
2018-02-12,5.5
2018-02-13,5.55
2018-02-14,5.7
2018-02-15,6.05
2018-02-16,6.0
2018-02-20,6.2
2018-02-21,6.1
2018-02-22,6.12
2018-02-23,6.1
2018-02-26,6.1
2018-02-27,6.1
2018-02-28,6.1
2018-03-01,6.02
2018-03-02,5.9
2018-03-05,5.85
2018-03-06,5.85
2018-03-07,5.85
2018-03-08,5.85
2018-03-09,5.91
2018-03-12,6.01
2018-03-13,6.1
2018-03-14,6.12
2018-03-15,6.14
2018-03-16,6.16
2018-03-19,6.21
2018-03-20,6.08
2018-03-21,6.15
2018-03-22,6.15
2018-03-23,6.05
2018-03-26,5.9
2018-03-27,5.98
2018-03-28,5.8
2018-03-29,5.65
2018-04-02,5.68
2018-04-03,5.58
2018-04-04,5.55
2018-04-05,5.55
2018-04-06,5.55
2018-04-09,5.45
2018-04-10,5.42
2018-04-11,5.56
2018-04-12,5.56
2018-04-13,5.7
2018-04-16,5.8
2018-04-17,5.78
2018-04-18,5.82
2018-04-19,5.83
2018-04-20,5.8
2018-04-23,5.7
2018-04-24,5.68
2018-04-25,5.55
2018-04-26,5.48
2018-04-27,5.5
2018-04-30,5.53
2018-05-01,5.58
2018-05-02,5.6
2018-05-03,5.65
2018-05-04,5.7
2018-05-07,5.9
2018-05-08,6.01
2018-05-09,6.25
2018-05-10,6.45
2018-05-11,6.52
2018-05-14,6.5
2018-05-15,6.4
2018-05-16,6.25
2018-05-17,6.15
2018-05-18,6.12
2018-05-21,6.05
2018-05-22,6.07
2018-05-23,6.05
2018-05-24,6.1
2018-05-25,6.11
2018-05-29,6.14
2018-05-30,6.15
2018-05-31,6.2
2018-06-01,6.23
2018-06-04,6.3
2018-06-05,6.42
2018-06-06,6.5
2018-06-07,6.52
2018-06-08,6.54
2018-06-11,6.6
2018-06-12,6.54
2018-06-13,6.5
2018-06-14,6.48
2018-06-15,6.57
2018-06-18,6.59
2018-06-19,6.57
2018-06-20,6.52
2018-06-21,6.52
2018-06-22,6.42
2018-06-25,6.35
2018-06-26,6.15
2018-06-27,6.08
2018-06-28,6.0
2018-06-29,6.05
2018-07-02,5.88
2018-07-03,5.88
2018-07-05,5.89
2018-07-06,5.97
2018-07-09,6.08
2018-07-10,6.1
2018-07-11,6.2
2018-07-12,6.2
2018-07-13,6.21
2018-07-16,6.22
2018-07-17,6.21
2018-07-18,6.24
2018-07-19,6.19
2018-07-20,6.25
2018-07-23,6.23
2018-07-24,6.25
2018-07-25,6.22
2018-07-26,6.22
2018-07-27,6.27
2018-07-30,6.25
2018-07-31,6.14
2018-08-01,6.12
2018-08-02,6.13
2018-08-03,6.14
2018-08-06,6.15
2018-08-07,6.25
2018-08-08,6.3
2018-08-09,6.37
2018-08-10,6.45
2018-08-13,6.38
2018-08-14,6.4
2018-08-15,6.41
2018-08-16,6.42
2018-08-17,6.37
2018-08-20,6.2
2018-08-21,6.2
2018-08-22,6.21
2018-08-23,6.38
2018-08-24,6.45
2018-08-27,6.6
2018-08-28,6.75
2018-08-29,6.8
2018-08-30,6.85
2018-08-31,6.87
2018-09-04,7.02
2018-09-05,7.0
2018-09-06,6.97
2018-09-07,6.88
2018-09-10,6.85
2018-09-11,6.8
2018-09-12,6.78
2018-09-13,6.7
2018-09-14,6.69
2018-09-17,6.8
2018-09-18,6.8
2018-09-19,6.78
2018-09-20,6.73
2018-09-21,6.7
2018-09-24,6.6
2018-09-25,6.58
2018-09-26,6.58
2018-09-27,6.57
2018-09-28,6.58
2018-10-01,6.9
2018-10-02,7.25
2018-10-03,7.05
2018-10-04,7.2
2018-10-05,7.2
2018-10-08,7.02
2018-10-09,6.7
2018-10-10,6.68
2018-10-11,6.45
2018-10-12,5.9
2018-10-15,5.95
2018-10-16,6.0
2018-10-17,5.95
2018-10-18,5.9
2018-10-19,5.9
2018-10-22,5.78
2018-10-23,5.75
2018-10-24,5.65
2018-10-25,4.9
2018-10-26,5.2
2018-10-29,5.05
2018-10-30,4.85
2018-10-31,5.1
2018-11-01,5.05
2018-11-02,5.3
2018-11-05,5.35
2018-11-06,5.35
2018-11-07,5.45
2018-11-08,5.44
2018-11-09,5.2
2018-11-12,5.15
2018-11-13,4.95
2018-11-14,4.85
2018-11-15,4.85
2018-11-16,4.85
2018-11-19,4.35
2018-11-20,4.05
2018-11-21,3.85
2018-11-23,3.65
2018-11-26,3.65
2018-11-27,3.5
2018-11-28,3.65
2018-11-29,3.85
2018-11-30,3.9
2018-12-03,4.0
2018-12-04,4.1
2018-12-06,4.05
2018-12-07,4.05
2018-12-10,3.85
2018-12-11,3.85
2018-12-12,3.7
2018-12-13,3.68
2018-12-14,3.68
2018-12-17,3.65
2018-12-18,3.62
2018-12-19,3.61
2018-12-20,3.5
2018-12-21,3.48
2018-12-24,3.25
2018-12-26,3.2
2018-12-27,3.2
2018-12-28,3.2
2018-12-31,3.2
2019-01-02,3.25
2019-01-03,3.39
2019-01-04,3.31
2019-01-07,3.35
2019-01-08,3.45
2019-01-09,3.5
2019-01-10,3.6
2019-01-11,3.64
2019-01-14,3.75
2019-01-15,3.7
2019-01-16,3.7
2019-01-17,3.75
2019-01-18,3.74
2019-01-22,3.82
2019-01-23,3.73
2019-01-24,3.72
2019-01-25,3.85
2019-01-28,3.9
2019-01-29,3.58
2019-01-30,3.15
2019-01-31,3.35
2019-02-01,3.48
2019-02-04,3.4
2019-02-05,3.55
2019-02-06,3.7
2019-02-07,3.82
2019-02-08,3.75
2019-02-11,3.75
2019-02-12,3.72
2019-02-13,3.73
2019-02-14,3.75
2019-02-15,3.8
2019-02-19,3.94
2019-02-20,3.87
2019-02-21,3.95
2019-02-22,3.91
2019-02-25,3.97
2019-02-26,3.93
2019-02-27,3.9
2019-02-28,3.89
2019-03-01,3.86
2019-03-04,3.9
2019-03-05,3.85
2019-03-06,3.86
2019-03-07,3.83
2019-03-08,3.78
2019-03-11,3.77
2019-03-12,3.9
2019-03-13,4.0
2019-03-14,4.08
2019-03-15,4.1
2019-03-18,4.2
2019-03-19,4.2
2019-03-20,4.28
2019-03-21,4.3
2019-03-22,4.45
2019-03-25,4.45
2019-03-26,4.45
2019-03-27,4.48
2019-03-28,4.43
2019-03-29,4.43
2019-04-01,4.38
2019-04-02,4.5
2019-04-03,4.5
2019-04-04,4.6
2019-04-05,4.7
2019-04-08,4.7
2019-04-09,4.72
2019-04-10,4.74
2019-04-11,4.79
2019-04-12,4.76
2019-04-15,4.76
2019-04-16,4.68
2019-04-17,4.69
2019-04-18,4.66
2019-04-22,4.68
2019-04-23,4.67
2019-04-24,4.7
2019-04-25,4.78
2019-04-26,4.71
2019-04-29,4.68
2019-04-30,4.62
2019-05-01,4.6
2019-05-02,4.55
2019-05-03,4.58
2019-05-06,4.55
2019-05-07,4.53
2019-05-08,4.42
2019-05-09,4.37
2019-05-10,4.28
2019-05-13,4.22
2019-05-14,3.98
2019-05-15,4.09
2019-05-16,4.0
2019-05-17,3.98
2019-05-20,3.9
2019-05-21,3.88
2019-05-22,3.83
2019-05-23,3.79
2019-05-24,3.73
2019-05-28,3.68
2019-05-29,3.61
2019-05-30,3.56
2019-05-31,3.5
2019-06-03,3.45
2019-06-04,3.41
2019-06-05,3.42
2019-06-06,3.46
2019-06-07,3.55
2019-06-10,3.6
2019-06-11,3.75
2019-06-12,3.7
2019-06-13,3.7
2019-06-14,3.7
2019-06-17,3.69
2019-06-18,3.64
2019-06-19,3.73
2019-06-20,3.76
2019-06-21,3.8
2019-06-24,3.8
2019-06-25,3.85
2019-06-26,3.82
2019-06-27,3.9
2019-06-28,4.0
2019-07-01,4.1
2019-07-02,4.1
2019-07-03,4.1
2019-07-05,4.1
2019-07-08,4.08
2019-07-09,4.0
2019-07-10,3.95
2019-07-11,3.95
2019-07-12,4.05
2019-07-15,4.1
2019-07-16,4.12
2019-07-17,4.2
2019-07-18,4.25
2019-07-19,4.25
2019-07-22,4.22
2019-07-23,4.24
2019-07-24,4.3
2019-07-25,4.4
2019-07-26,4.38
2019-07-29,4.4
2019-07-30,4.4
2019-07-31,4.4
2019-08-01,4.25
2019-08-02,4.15
2019-08-05,4.08
2019-08-06,3.95
2019-08-07,3.85
2019-08-08,3.85
2019-08-09,3.85
2019-08-12,3.78
2019-08-13,3.8
2019-08-14,3.9
2019-08-15,3.78
2019-08-16,3.74
2019-08-19,3.87
2019-08-20,4.05
2019-08-21,4.32
2019-08-22,4.2
2019-08-23,4.22
2019-08-26,4.22
2019-08-27,4.23
2019-08-28,4.08
2019-08-29,4.05
2019-08-30,4.05
2019-09-03,4.07
2019-09-04,4.12
2019-09-05,4.18
2019-09-06,4.35
2019-09-09,4.5
2019-09-10,4.42
2019-09-11,4.5
2019-09-12,4.62
2019-09-13,4.6
2019-09-16,4.6
2019-09-17,4.57
2019-09-18,4.55
2019-09-19,4.5
2019-09-20,4.46
2019-09-23,4.38
2019-09-24,4.38
2019-09-25,4.33
2019-09-26,4.37
2019-09-27,4.37
2019-09-30,4.33
2019-10-01,4.37
2019-10-02,4.32
2019-10-03,4.34
2019-10-04,4.4
2019-10-07,4.42
2019-10-08,4.5
2019-10-09,4.51
2019-10-10,4.56
2019-10-11,4.56
2019-10-14,4.6
2019-10-15,4.59
2019-10-16,4.78
2019-10-17,4.8
2019-10-18,4.82
2019-10-21,4.92
2019-10-22,4.85
2019-10-23,4.9
2019-10-24,4.84
2019-10-25,4.92
2019-10-28,5.12
2019-10-29,5.2
2019-10-30,5.1
2019-10-31,5.1
2019-11-01,5.18
2019-11-04,5.1
2019-11-05,5.18
2019-11-06,5.18
2019-11-07,5.2
2019-11-08,5.21
2019-11-11,5.21
2019-11-12,5.2
2019-11-13,5.19
2019-11-14,5.18
2019-11-15,5.21
2019-11-18,5.15
2019-11-19,5.25
2019-11-20,5.18
2019-11-21,5.23
2019-11-22,5.25
2019-11-25,5.27
2019-11-26,5.38
2019-11-27,5.4
2019-11-29,5.4
2019-12-02,5.49
2019-12-03,5.37
2019-12-04,5.28
2019-12-05,5.24
2019-12-06,5.2
2019-12-09,5.2
2019-12-10,5.2
2019-12-11,5.3
2019-12-12,5.38
2019-12-13,5.48
2019-12-16,5.6
2019-12-17,5.6
2019-12-18,5.72
2019-12-19,5.7
2019-12-20,5.8
2019-12-23,6.02
2019-12-24,5.9
2019-12-26,5.92
2019-12-27,5.95
2019-12-30,5.97
2019-12-31,5.86
2020-01-02,5.85
2020-01-03,5.94
2020-01-06,5.87
2020-01-07,5.89
2020-01-08,5.99
2020-01-09,6.0
2020-01-10,6.08
2020-01-13,6.05
2020-01-14,6.31
2020-01-15,6.2
